label,hadits
53,Kenapa apakah kamu sedang haidh Aisyah menjawab Ya Beliau bersabda Sesungguhnya hal ini telah di tetapkan Allah atas wanitawanita anak Adam lakukanlah apa yang biasa di kerjakan dalam berhaji namun kamu jangan thawaf di Kabah Ketika kami sampai di Mina aku di beri daging sapi lantas tanyaku Daging apakah ini para sahabat menjawab Rasulullah shallallahu alaihi wasallam menyembelih binatang kurban berupa sapi untuk para isterinya
28,Datang seorang lakilaki Arab Baduy kepada Rasulullah shallallahu alaihi wasallam lalu bertanya kepada Beliau tentang barang yang ditemuinya Maka Beliau bersabda Kamu umumkan selama satu tahun kemudian jagalah bungkus dan isinya Jika datang seseorang yang mengabarkan kepadamu tentang barang itu maka berikanlah namun bila tidak maka belanjakanlah manfaatkanlah  Orang itu bertanya lagi tentang hukum bila menemukan kambing Maka Beliau menjawab Itu untuk kamu atau saudaramu atau serigala Lalu orang itu bertanya lagi tentang menemukan unta Maka wajah Nabi shallallahu alaihi wasallam berubah karena marah seraya berkata Bagaimana kamu ini padahal unta itu selalu membawa sepatunya dan tempat airnya sehingga ia bisa hilir mudik mencari air dan makan rerumputan hingga pemiliknya 
41,Rombongan pertama yang memasuki surga rupa mereka bagaikan bulan saat purnama dan rombongan berikutnya yang mengiringi mereka bagaikan bintang yang sangat terang cahayanya Hati mereka bagaikan hati seorang lakilaki yang tidak pernah berselisih dan saling membenci di antara mereka Setiap orang dari mereka memiliki dua istri bidadari yang setiap istri itu sumsum tulangnya dapat kelihatan dari betisbetis mereka dari balik daging karena teramat sangat cantiknya Tidak ada perselisihan pertengkaran di sana dan tidak ada pula saling benci Hati mereka bagaikan hati yang satu yang senantiasa bertasbih pagi dan petang Mereka tidak pernah sakit tidak pernah beringus dan tidak pernah meludah Perabotan mereka terbuat dari emas dan perak sisirsisir mereka terbuat dari emas dan tempat perapian mereka terbuat dari kayu cendana Abu Al Yaman berkata Maksudnya kayu yang dibakar untuk wewangian Keringat mereka seharum minyak misik Mujahid berkata alIbkar artinya awal fajar sedangkan alasyiyy condongnya matahari ke barat hingga akan terlihat akan terbenam
69, dan sekiranya gunung Uhud runtuh karena perlakuan kalian terhadap Utsman niscaya gunung itu pun runtuh
42,Sesungguhnya Nabi Musa Alaihissalam adalah seorang pemuda yang sangat pemalu dan senantiasa badannya tertutup sehingga tidak ada satu pun dari bagian badannya yang terbuka karena sangat pemalunya Pada suatu hari ada orangorang dari Bani Israil yang mengolokoloknya Mereka berkata Sesungguhnya tidaklah dia ini menutupi tubuhnya melainkan karena kulit tubuhnya sangat jelek bisa jadi karena menderita sakit kusta bisul atau penyakitpenyakit lainnya Sungguh Allah ingin membebaskan Nabi Musa dari apa yang mereka katakan terhadap Musa sehingga pada suatu hari dia mandi sendirian dengan talanjang dan meletakkan pakaiannya di atas batu Maka mandilah dia dan ketika telah selesai dia beranjak untuk mengambil pakaiannya namun batu itu telah melarikan pakaiannya Maka Musa mengambil tongkatnya dan mengejar batu tersebut sambil memanggilmanggil Pakaianku wahai batu Pakaianku wahai batu Hingga akhirnya dia sampai ke tempat kerumunan para pembesar Bani Israil dan mereka melihat Musa dalam keadaan telanjang yang merupakan sebaikbaiknya ciptaan Allah Dengan kejadian itu Allah membebaskan Musa dari apa yang mereka katakan selama ini Akhirnya batu itu berhenti lalu Musa mengambil pakaiannya dan memakainya Kemudian Musa memukuli batu tersebut dengan tongkatnya Sungguh demi Allah batu tersebut masih tampak bekas pukulan Musa tiga empat atau lima pukulan Inilah di antara kisah Nabi Musa Alaihissalam seperti difirmankan Allah Taala Wahai orangorang beriman janganlah kalian menjadi seperti orangorang yang mengolokolok menyakiti Musa lalu Allah membersihkannya dari tuduhantuduhan yang mereka katakan
75,Setiap umat mempunyai orang kepercayaan dan kepercayaan umat ini ialah Abu Ubaidah bin Al Jarrah
18,Dua orang yang melakukan jual beli boleh melakukan khiyar pilihan untuk melangsungkan atau membatalkan dalam jual beli selama keduanya belum berpisah atau jual beli menjadi khiyar terjadi dengan pilihan  Nafi berkata Adalah Ibnu Umar radliallahu anhuma bila membeli sesuatu baru menganggapnya telah terjadi jual beli bila sudah berpisah dari penjualnya
17,Janganlah kamu tergesagesa hendak pulang tunggulah hingga aku keluar bersamamu Rumah Shafiyah berada di perkampungan Usamah Maka Nabi shallallahu alaihi wasallam keluar bersama Shafiyah Kemudian di jalan ada dua orang dari Kaum Anshar yang berjumpa dengan Beliau lalu keduanya memandang Nabi shallallahu alaihi wasallam sesaat lalu keduanya meneruskan perjalanannya Nabi shallallahu alaihi wasallam berkata kepada keduanya Kemarilah kalian ini adalah Shafiyah binti Huyay Maka keduanya berkata Maha suci Allah wahai Rasulullah Lalu Beliau shallallahu alaihi wasallam berkata Sesungguhnya syetan berjalan pada diri manusia lewat aliran darah dan aku khawatir telah timbul suatu perasaan pada diri kalian berdua
75,Setiap umat mempunyai orang kepercayaan dan kepercayaan umat ini ialah Abu Ubaidah bin Al Jarrah
25,Bukalah air agar bisa mengalir Az Zubair menolaknya lalu keduanya bertengkar di hadapan Nabi shallallahu alaihi wasallam Maka Rasulullah shallallahu alaihi wasallam berkata kepada Az Zubair Wahai Zubair berilah air dan kirimlah buat tetanggamu Maka orang Anshar itu marah seraya berkata Tentu saja kamu bela dia karena dia putra bibimu Maka wajah Rasulullah shallallahu alaihi wasallam memerah kemudian berkata Wahai Zubair berilah air kemudian bendunglah hingga air itu kembali ke dasar ladang Maka Az Zubair berkata Demi Allah sungguh aku menganggap bahwa ayat ini turun tentang kasus ini yaitu firman Allah dalam surah AnNisa ayat 65 yang artinya 
29,Seorang muslim adalah saudara bagi muslim lainnya dia tidak menzhaliminya dan tidak membiarkannya untuk disakiti Siapa yang membantu kebutuhan saudaranya maka Allah akan membantu kebutuhannya Siapa yang menghilangkan satu kesusahan seorang muslim maka Allah menghilangkan satu kesusahan baginya dari kesusahankesusahan hari qiyamat Dan siapa yang menutupi aib seorang muslim maka Allah akan menutup aibnya pada hari qiyamat
63,demi Allah kami tidak bisa mengikut sertakan kalian dan kami tidak mempunyai kendaraan untuk mengangkut kalian Dia melanjutkan maka kami pun tinggal sekehendak Allah dan kami diberi tiga unta yang punggungnya putih sehingga beliau bisa mengangkut kami dengan untaunta itu Tatkala kami berjalan kami atau sebagian kami mengatakan Demi Allah kita tak akan memperoleh barakah karena kita mendatangi Nabi Shallalahualaihi wasallam meminta diikusertakan menumpang namun beliau terus bersumpah untuk tidak mengikutkan kita menumpang namun selanjutnya beliau memberi kendaraan untuk mengangkut kami maka kembalilah sekarang kepada Nabi shallallahu alaihi wasallam kemudian kita utarakan kepada beliau  Maka kami mendatangi beliau dan Nabi menjawab Bukan kami yang mengangkut kalian namun Allahlah yang menyediakan kendaraan untuk mengangkut kalian
28,Ada seorang lakilaki bertanya kepada Rasulullah shallallahu alaihi wasallam tentang barang temuan Maka Beliau bersabda Kamu umumkan selama satu tahun kemudian kamu pergunakan Jika datang pemiliknya maka berikanlah kepadanya Mereka bertanya Bagaimana tentang hukum bila menemukan kambing Maka Beliau menjawab Ambillah karena dia untuk kamu atau saudaramu atau serigala Lalu orang itu bertanya lagi tentang menemukan unta Maka Rasulullah shallallahu alaihi wasallam marah hingga memerah pipi atau wajah Beliau kemudian berkata Bagaimana kamu ini padahal unta itu selalu bersama sepatunya dan perutnya yang terisi air hingga pemiliknya bisa menemukannya
54,Orang yang minum dari bejana yang terbuat dari perak hanyasanya ia menuangkan neraka Jahannam ke dalam perutnya
2,Iman kepada Allah dan RasulNya Lalu ditanya lagi Lalu apa Beliau menjawab Al Jihad fi sabilillah berperang di jalan Allah Lalu ditanya lagi Kemudian apa lagi Jawab Beliau shallallahu alaihi wasallam haji mabrur
10, Busr berkata Aku menduga Zaid bin Tsabit berkata Membuat tikar pada bulan Ramadan lalu beliau melaksakan shalat malam di kamar atau tikar tersebut dalam beberapa malam Kemudian para sahabat mengikuti shalat beliau Ketika mengetahui apa yang mereka lakukan beliau pun berdiam di rumah setelah itu beliau keluar seraya berkata kepada mereka Sungguh aku telah mengetahui sebagaimana aku lihat apa yang kalian lakukan Wahai manusia shalatlah kalian di rumahrumah kalian sesungguhnya shalat yang paling utama adalah shalatnya seseorang yang dilakukannya di rumahnya kecuali shalat fardlu Affan berkata telah menceritakan kepada kami Wuhaib telah menceritakan kepada kami Musa aku mendengar Abu An Nadlr dari Busr dari Zaid dari Nabi shallallahu alaihi wasallam
65,Berikanlah bagian faraidh warisan yang telah ditetapkan kepada yang berhak maka bagian yang tersisa bagi pewaris lelaki yang paling dekat nasabnya
53,Pada suatu hari Rasulullah shallallahu alaihi wasallam mengerjakan shalat setelah itu beliau bersabda Barangsiapa mengerjakan shalat seperti shalat kami dan menghadap kiblat kami hendaknya tidak menyembelih binatang kurban sehingga selesai mengerjakan shalat Lalu Abu Burdah bin Niyar berdiri dan berkata Wahai Rasulullah padahal aku telah melakukannya Beliau bersabda Itu adalah ibadah yang kamu kerjakan dengan tergesagesa Abu Burdah berkata Sesungguhnya aku masih memiki jadah anak kambing yang berusia dua tahun dan dia lebih baik daripada dua ekor kambing muda apakah aku juga harus menyembelihnya untuk berkurban Beliau bersabda Ya namun hal itu tidak sah untuk orang lain setelahmu Amir berkata Itu lebih baik daripada ibadah kurban yang kamu lakukan
72,aku berada di telagaku menunggununggu orang yang datang kepadaku tibatiba orang di belakangku ditangkap dan dijauhkan dariku sehingga aku berteriakteriak Itu umatku itu umatku  Tibatiba ada suara menjawab Kamu tidak tahu Mereka berjalan dengan melakukan bidah maksiyat dan dosa besar
59,Hendaknya orang yang berkendara memberi salam kepada yang berjalan dan yang berjalan memberi salam kepada yang duduk dan rombongan yang sedikit kepada rombongan yang banyak
72,kalian sepeninggalku akan melihat sifatsifat egoisme maka bersabarlah hingga kalian menemuiku
61,Apakah kalian mendapat kesulitan melihat matahari ketika tidak ada mendung Tidak wahai Rasulullah Jawab mereka Nabi shallallahu alaihi wasallam bertanya lagi Apakah kalian menadapat kesulitan melihat rembulan ketika purnama Mereka menjawab Tidak wahai Rasulullah Nabi bersabda Sungguh kalian melihatNya pada hari kiamat Allah kemudian menghimpun seluruh manusia kemudian berfirman Siapa yang menyembah sesuatu hendaklah ia mengikuti sesembahannya  Orangorang pun mengikuti yang pernah disembahnya ada yang mengikuti matahari karena menyembahnya ada yang mengikuti bulan karena menyembahnya ada yang mengikuti thaghut segala sesembahan selain Allah karena menyembahnya sehingga yang tersisa adalah umat ini yang didalamnya terdapat orangorang munafiknya Allah kemudian mendatangi mereka dengan bentuk yang belum pernah mereka kenal dan mengatakan Aku adalah Tuhan kalian Namun mereka malah menjawab kami berlindung kepada Allah dariMU inilah tempat kami sampai Tuhan kami mendatangi kami kalaulah Tuhan kami mendatangi kami niscaya kami mengenalNYA Kemudian Allah mendatangi mereka dengan bentuk yang mereka kenal dan mengatakan AKU tuhan kalian  Betul engkau tuhan kami Jawab mereka Mereka lantas mengikutiNya dan dipasanglah jembatan jahannam Rasulullah Shallallahualaihiwasallam bersabda Akulah manusia pertamatama yang menyeberangi Dan doa para rasul ketika itu ialah Allahumma Sallimsallim ya Allah selamatkanlah selamatkanlah Dalam jembatan itu terdapat sekian banyak besibesi pengait seperti pohon yang berduri tajam Bukankah kalian pernah melihat pohon berduri tajam betul ya Rasulullah  jawab mereka Nabi meneruskan Besibesi pengait itu bagaikan pohon berduri tajam hanya tidak ada yang tahu besarannya selain Allah Besibesi pengait itu menyambar manusia tergantung dengan amalan mereka ada diantara mereka yang celaka lantaran amalannya ada diantara mereka yang tercabik kemudian selamat Hingga jika Allah selesai memutuskan diantara hambaNya dan ingin mengeluarkan yang dikehendakiNYA dari neraka dari mereka yang mengucapkan laailaahaillallah Dia perintahkan malaikat untuk mengentaskan mereka dan para malaikat mengenali mereka dengan bekasbekas sujud dan Allah mengharamkan neraka untuk memakan bekasbekas sujud yang ada pada diri anak Adam malaikat pun mengentaskan mereka setelah mereka gosong terbakar mereka diguyur air yang disebut dengan air kehidupan sehingga mereka tumbuh bagaikan tumbuhnya biji di tepi sungai dan ada seseorang diantara mereka menghadapkan wajahnya kearah neraka dan mengatakan Ya tuhanku bau neraka telah menyesakkan hidungku dan nyalanya telah membakarku maka palingkanlah wajahku dari neraka Hamba itu tiada henti memanjatkan doa untuk dipalingkan wajahnya dari neraka Maka Allah berfirman bisa jadi engkau jika AKU kabulkan permintaanmu kamu minta yang lain lagi  hamba itu menjawab Tidak demi kebesaran MU aku tidak akan meminta yang lain lagi Allah pun memalingkan wajahnya dari neraka Tetapi setelah itu ia meminta kembali ya Tuhanku dekatkanlah aku ke pintu surga Allah menegur Bukankah engkau telah menyatakan sanggup untuk tidak memintaKU selainnya celaka engkau wahai anak adam betapa banyaknya alasanmu  hamba itu tiada henti memohon sehingga Allah pun menjawab bisa jadi jika AKU kabulkan permintaanmu kamu akan memintaKU yang lain lagi Hamba menjawab Tidak demi kebesaranMU saya tidak akan memintaMU selainnya Maka Allah meminta janji dan ikrar agar ia tidak memintaNYA selain itu sehingga Allah mendekatkannya ke pintu surga Namun setelah hamba tadi melihat isinya ia diam beberapa saat sesuai kehendak Allah kemudian ia berkata Ya Tuhanku masukkanlah aku ke dalam surga  Allah menjawab Bukankah engkau telah menyatakan sanggup untuk tidak memintaKU selainnya celaka engkau wahai anak Adam alangkah banyaknya alasanmu Hamba terus merengek dengan mengucapkan Wahai Tuhanku janganlah Engkau jadikan aku menjadi manusia yang paling sengsara Hamba tiada henti memanjatkan doanya hingga Allah tertawa Dan jika Allah telah tertawa berarti ia mengizinkan hambaNYA masuk surga Setelah hamba memasukinya dikatakan kepadanya mengkhayallah seperti ini  maka ia pun mengkhayal kemudian dikatakan kepadanya lagi mengkhayallah seperti ini  maka ia pun mengkhayal sampai khayalannya benarbenar habis kemudian Allah berkata kepadanya Inilah bagimu dan semisalnya
6,Aku dan Nabi shallallahu alaihi wasallam pernah mandi bersama dari satu bejana Saat itu kami berdua sedang junub Beliau juga pernah memerintahkan aku mengenakan kain lalu beliau mencumbuiku sementara aku sedang haid Beliau juga pernah mendekatkan kepalanya kepadaku saat beliau itikaf aku lalu basuh kepalanya padahal saat itu aku sedang haid
57, cincin tersebut masih berada di tangan beliau setelah beliau meninggal cincin tersebut pindah ke tangan Abu Bakr lalu setelah Abu Bakr pindah ke tangan Umar setelah Umar pindah ke tangan Utsman hingga setelah itu Utsman menjatuhkannya di sumur Aris cincin itu bertuliskan Muhammad Rasulullah
63,relakah kalian menjadi seperempat penghuni surga ya Jawab mereka Lanjut Nabi relakah kalian menjadi sepertiga penghuni surga ya Jawab mereka Lanjut Nabi Demi Dzat yang jiwaku berada di tanganNya sungguh aku berharap agar kalian menjadi separoh penghuni surga
63, kemudian bertemu dengan hari idul adha dan idul fitri Ia menjawab dengan mengutip firman Allah sesungguhnya telah ada pada diri Rasulullah sebagai teladan yang baik bagimu QS Ahzab 21 beliau tidak pernah melakukan puasa di hari raya adha dan fitri dan beliau tidak berpandangan berpuasa di kedua hari itu
50,Ambilkan cambuk dan tombak Mereka berkata Tidak Demi Allah kami tidak akan membantumu dengan sesuatu pun untuk menangkapnya Aku pun marah dan turun lalu mengambil keduanya lalu segera menuju himar dan menikamnya Kemudian aku mendatanginya dan ternyata ia telah mati Lalu orangorang yang muhrim pun ikut memakan dagingnya Sesudah itu mereka merasa bimbang karena memakannya karena mereka dalam keadaan Muhrim Kemudian kami pun istirahat dan aku menyimpan daging bagian lengannya Setelah itu kami menjumpai Rasulullah shallallahu alaihi wasallam dan kami pun menanyakan hal itu pada beliau maka beliau bersabda Apakah kalian masih mempunyai dagingnya
